1412_10.png,33.99,0.990
1412_2.png,36.58,0.995
1412_3.png,35.71,0.994
1412_4.png,35.43,0.994
1412_5.png,34.64,0.992
1412_6.png,34.87,0.992
1412_7.png,33.92,0.991
1412_8.png,34.19,0.991
1412_9.png,33.80,0.990
1413_1.png,41.95,0.997
1413_10.png,36.72,0.991
1413_2.png,41.50,0.997
1413_3.png,40.55,0.996
1413_4.png,40.02,0.996
1413_5.png,39.78,0.995
1413_6.png,39.28,0.994
1413_7.png,38.39,0.993
1413_8.png,37.93,0.993
1413_9.png,37.26,0.992
1414_1.png,42.55,0.998
1414_10.png,38.82,0.995
1414_2.png,42.31,0.998
1414_3.png,41.54,0.997
1414_4.png,40.60,0.997
1414_5.png,40.63,0.996
1414_6.png,39.88,0.996
1414_7.png,39.92,0.996
1414_8.png,39.76,0.996
1414_9.png,38.78,0.995
1415_1.png,38.75,0.997
1415_10.png,35.36,0.994
1415_2.png,39.35,0.997
1415_3.png,39.56,0.997
1415_4.png,37.98,0.996
1415_5.png,39.00,0.996
1415_6.png,36.79,0.995
1415_7.png,37.03,0.995
1415_8.png,36.92,0.995
1415_9.png,35.72,0.994
1416_1.png,40.08,0.998
1416_10.png,38.43,0.996
1416_2.png,39.91,0.998
1416_3.png,39.15,0.998
1416_4.png,39.52,0.998
1416_5.png,39.45,0.998
1416_6.png,39.32,0.997
1416_7.png,38.85,0.997
1416_8.png,39.23,0.997
1416_9.png,38.77,0.996
1417_1.png,43.74,0.999
1417_10.png,40.09,0.997
1417_2.png,43.38,0.998
1417_3.png,42.95,0.998
1417_4.png,42.78,0.998
1417_5.png,42.39,0.998
1417_6.png,41.95,0.998
1417_7.png,41.45,0.998
1417_8.png,40.66,0.997
1417_9.png,40.60,0.997
1418_1.png,41.86,0.998
1418_10.png,38.18,0.996
1418_2.png,41.07,0.998
1418_3.png,40.33,0.998
1418_4.png,41.17,0.998
1418_5.png,40.50,0.997
1418_6.png,39.55,0.997
1418_7.png,39.47,0.997
1418_8.png,38.97,0.997
1418_9.png,39.37,0.996
1419_1.png,44.01,0.998
1419_10.png,40.07,0.997
1419_2.png,43.31,0.998
1419_3.png,43.10,0.998
1419_4.png,42.71,0.998
1419_5.png,42.48,0.998
1419_6.png,42.22,0.998
1419_7.png,41.70,0.998
1419_8.png,41.14,0.997
1419_9.png,40.44,0.997
1420_1.png,41.56,0.998
1420_10.png,39.14,0.995
1420_2.png,41.84,0.998
1420_3.png,41.52,0.998
1420_4.png,40.79,0.997
1420_5.png,40.19,0.997
1420_6.png,39.76,0.997
1420_7.png,39.92,0.996
1420_8.png,39.27,0.996
1420_9.png,38.58,0.995
1421_1.png,43.28,0.998
1421_10.png,41.48,0.997
1421_2.png,43.27,0.998
1421_3.png,43.40,0.998
1421_4.png,42.99,0.998
1421_5.png,43.31,0.998
1421_6.png,42.65,0.997
1421_7.png,42.59,0.997
1421_8.png,42.22,0.997
1421_9.png,41.72,0.997
1422_1.png,43.80,0.991
1422_10.png,41.21,0.993
1422_2.png,42.47,0.991
1422_3.png,42.83,0.992
1422_4.png,42.19,0.992
1422_5.png,43.01,0.993
1422_6.png,42.85,0.993
1422_7.png,42.09,0.994
1422_8.png,42.00,0.994
1422_9.png,41.74,0.993
1423_1.png,43.33,0.996
1423_10.png,38.59,0.992
1423_2.png,43.32,0.996
1423_3.png,42.86,0.996
1423_4.png,42.83,0.995
1423_5.png,41.62,0.995
1423_6.png,41.20,0.995
1423_7.png,40.14,0.995
1423_8.png,40.06,0.994
1423_9.png,39.43,0.994
1424_1.png,40.80,0.997
1424_10.png,35.29,0.995
1424_2.png,40.67,0.997
1424_3.png,39.31,0.997
1424_4.png,39.07,0.997
1424_5.png,38.41,0.997
1424_6.png,36.82,0.997
1424_7.png,36.88,0.996
1424_8.png,34.82,0.996
1424_9.png,35.35,0.995
1425_1.png,44.22,0.997
1425_10.png,38.22,0.992
1425_2.png,43.61,0.997
1425_3.png,43.26,0.997
1425_4.png,42.16,0.997
1425_5.png,41.59,0.996
1425_6.png,40.50,0.996
1425_7.png,40.31,0.995
1425_8.png,39.17,0.994
1425_9.png,38.92,0.993
1426_1.png,43.74,0.996
1426_10.png,39.85,0.994
1426_2.png,43.85,0.996
1426_3.png,43.45,0.996
1426_4.png,42.43,0.996
1426_5.png,42.16,0.996
1426_6.png,41.79,0.996
1426_7.png,41.33,0.995
1426_8.png,41.00,0.995
1426_9.png,40.30,0.995
1427_1.png,43.75,0.989
1427_10.png,44.33,0.991
1427_2.png,44.11,0.989
1427_3.png,43.85,0.989
1427_4.png,43.87,0.989
1427_5.png,45.33,0.990
1427_6.png,45.41,0.990
1427_7.png,44.93,0.990
1427_8.png,44.56,0.987
1427_9.png,44.36,0.990
1428_1.png,44.29,0.996
1428_10.png,40.73,0.993
1428_2.png,44.31,0.996
1428_3.png,44.06,0.996
1428_4.png,43.75,0.995
1428_5.png,42.87,0.995
1428_6.png,42.44,0.994
1428_7.png,41.96,0.994
1428_8.png,41.85,0.993
1428_9.png,41.75,0.993
1429_1.png,44.54,0.997
1429_10.png,39.87,0.992
1429_2.png,43.68,0.996
1429_3.png,43.08,0.996
1429_4.png,42.75,0.996
1429_5.png,41.83,0.995
1429_6.png,41.69,0.995
1429_7.png,41.36,0.995
1429_8.png,41.00,0.994
1429_9.png,40.43,0.993
1430_1.png,39.80,0.964
1430_10.png,36.90,0.972
1430_2.png,39.71,0.966
1430_3.png,38.80,0.968
1430_4.png,39.15,0.970
1430_5.png,38.08,0.971
1430_6.png,38.32,0.972
1430_7.png,37.94,0.972
1430_8.png,37.91,0.972
1430_9.png,37.74,0.972
1431_1.png,43.10,0.993
1431_10.png,38.36,0.990
1431_2.png,42.72,0.993
1431_3.png,41.62,0.992
1431_4.png,40.81,0.991
1431_5.png,40.60,0.992
1431_6.png,40.56,0.991
1431_7.png,40.08,0.991
1431_8.png,39.35,0.991
1431_9.png,38.99,0.991
1432_1.png,41.62,0.990
1432_10.png,39.96,0.989
1432_2.png,41.47,0.989
1432_3.png,41.11,0.989
1432_4.png,41.25,0.989
1432_5.png,40.54,0.988
1432_6.png,41.11,0.988
1432_7.png,40.75,0.989
1432_8.png,40.60,0.989
1432_9.png,40.39,0.989
1433_1.png,41.92,0.990
1433_10.png,39.18,0.988
1433_2.png,41.76,0.989
1433_3.png,41.39,0.988
1433_4.png,41.34,0.988
1433_5.png,40.84,0.987
1433_6.png,40.53,0.987
1433_7.png,40.25,0.989
1433_8.png,40.02,0.987
1433_9.png,39.27,0.988
1434_1.png,42.46,0.998
1434_10.png,37.96,0.995
1434_2.png,42.88,0.998
1434_3.png,41.56,0.998
1434_4.png,41.53,0.997
1434_5.png,39.93,0.997
1434_6.png,39.72,0.997
1434_7.png,39.21,0.996
1434_8.png,39.21,0.996
1434_9.png,37.98,0.995
1435_1.png,43.05,0.998
1435_10.png,39.96,0.996
1435_2.png,42.84,0.998
1435_3.png,41.75,0.998
1435_4.png,41.79,0.998
1435_5.png,41.52,0.998
1435_6.png,41.07,0.997
1435_7.png,41.28,0.997
1435_8.png,40.57,0.997
1435_9.png,40.60,0.997
1436_1.png,42.86,0.999
1436_10.png,41.00,0.997
1436_2.png,43.18,0.999
1436_3.png,42.36,0.998
1436_4.png,43.50,0.998
1436_5.png,43.12,0.998
1436_6.png,42.54,0.998
1436_7.png,42.16,0.998
1436_8.png,41.76,0.997
1436_9.png,41.31,0.997
1437_1.png,41.05,0.997
1437_10.png,35.41,0.991
1437_2.png,40.75,0.996
1437_3.png,40.37,0.996
1437_4.png,39.46,0.995
1437_5.png,37.41,0.995
1437_6.png,38.68,0.994
1437_7.png,38.12,0.994
1437_8.png,37.86,0.993
1437_9.png,36.42,0.992
1438_1.png,42.55,0.991
1438_10.png,38.80,0.984
1438_2.png,42.20,0.991
1438_3.png,41.62,0.990
1438_4.png,41.72,0.990
1438_5.png,40.82,0.989
1438_6.png,40.11,0.988
1438_7.png,40.36,0.988
1438_8.png,39.95,0.987
1438_9.png,38.98,0.985
1439_1.png,41.86,0.999
1439_10.png,39.55,0.996
1439_2.png,41.65,0.998
1439_3.png,41.10,0.998
1439_4.png,40.85,0.998
1439_5.png,40.67,0.998
1439_6.png,41.33,0.997
1439_7.png,40.28,0.997
1439_8.png,40.42,0.997
1439_9.png,40.14,0.996
1440_1.png,40.77,0.997
1440_10.png,37.10,0.991
1440_2.png,40.62,0.997
1440_3.png,40.80,0.996
1440_4.png,39.96,0.996
1440_5.png,39.71,0.995
1440_6.png,39.37,0.995
1440_7.png,39.40,0.994
1440_8.png,39.22,0.994
1440_9.png,37.67,0.992
1441_1.png,41.74,0.997
1441_10.png,39.80,0.996
1441_2.png,41.42,0.998
1441_3.png,41.69,0.997
1441_4.png,41.80,0.997
1441_5.png,41.84,0.997
1441_6.png,41.45,0.997
1441_7.png,41.27,0.997
1441_8.png,40.97,0.996
1441_9.png,40.80,0.996
1442_1.png,43.54,0.997
1442_10.png,39.72,0.993
1442_2.png,43.47,0.997
1442_3.png,43.63,0.997
1442_4.png,42.67,0.997
1442_5.png,42.72,0.996
1442_6.png,42.29,0.996
1442_7.png,42.07,0.995
1442_8.png,41.04,0.995
1442_9.png,41.12,0.994
1443_1.png,42.42,0.997
1443_10.png,40.43,0.995
1443_2.png,41.91,0.997
1443_3.png,40.71,0.996
1443_4.png,41.56,0.996
1443_5.png,41.50,0.996
1443_6.png,41.23,0.996
1443_7.png,41.65,0.996
1443_8.png,40.59,0.995
1443_9.png,41.00,0.995
1444_1.png,44.42,0.994
1444_10.png,39.56,0.992
1444_2.png,43.95,0.994
1444_3.png,42.85,0.994
1444_4.png,42.70,0.994
1444_5.png,41.68,0.994
1444_6.png,41.41,0.994
1444_7.png,41.20,0.994
1444_8.png,39.81,0.993
1444_9.png,40.04,0.993
1445_1.png,44.25,0.998
1445_10.png,38.83,0.996
1445_2.png,44.30,0.998
1445_3.png,42.88,0.998
1445_4.png,41.99,0.998
1445_5.png,41.80,0.997
1445_6.png,41.66,0.997
1445_7.png,40.54,0.997
1445_8.png,40.93,0.997
1445_9.png,39.22,0.996
1446_1.png,42.67,0.998
1446_10.png,39.19,0.995
1446_2.png,42.68,0.998
1446_3.png,41.75,0.998
1446_4.png,41.57,0.997
1446_5.png,41.26,0.997
1446_6.png,40.76,0.997
1446_7.png,40.45,0.997
1446_8.png,39.27,0.996
1446_9.png,39.28,0.996
1447_1.png,41.52,0.997
1447_10.png,37.94,0.994
1447_2.png,40.97,0.996
1447_3.png,40.25,0.996
1447_4.png,40.53,0.995
1447_5.png,40.62,0.995
1447_6.png,39.94,0.995
1447_7.png,39.41,0.995
1447_8.png,38.79,0.994
1447_9.png,38.57,0.994
1448_1.png,42.08,0.997
1448_10.png,38.85,0.994
1448_2.png,41.56,0.996
1448_3.png,40.96,0.996
1448_4.png,40.85,0.996
1448_5.png,40.38,0.995
1448_6.png,40.11,0.995
1448_7.png,39.65,0.995
1448_8.png,39.12,0.994
1448_9.png,38.89,0.994
1449_1.png,41.09,0.998
1449_10.png,37.60,0.995
1449_2.png,40.84,0.998
1449_3.png,40.23,0.997
1449_4.png,40.04,0.997
1449_5.png,39.86,0.997
1449_6.png,38.88,0.997
1449_7.png,38.62,0.996
1449_8.png,38.45,0.996
1449_9.png,38.06,0.996
